"Time","03cfac713ddb","05d4edb11ccc","05e2dc4bab48","12fe0edb1a22","142e2512faa4","15a356ee90d0","163e8d73fac5","166622bd256d","187ae6236163","1979919fbf0f","2031a9936382","22e7a6017802","28044ba4a7ad","30b396f84a51","313b8f5d58f6","3bfa9412b3ac","3d1d30a896da","3f2ea48c60e7","44f61de09fce","452cf0ed41fe","45e6d34f3c90","4da229ff9647","50242d33e417","507aa07cb3f4","534f7ede4add","6024efb8fa75","64028b5fe4a9","6fd3deb2ffa9","750c1c44fa91","79f51af621c3","7e1362b171c6","7e650620618f","a54271c49348","ac0c887de21e","ad93e254a539","b049c32b2cc4","b1d55b931020","b63b699c8207","bec16363de34","c0dfc0337d50","cb8816b39dc5","cbacbdd4ead4","d665d2bb7bd6","dd3871aa1c44","e25b10447cf0","e623c5f5dc60","e6f7c1e58817","e8ca08072d74","f86b4d7f6332","fb4d19ff5398"
1592771009000,,,,,,,,1913344,,,1992640,,,,,1989728,,,,,,,,,,,1986720,,,,,1942368,,,1996640,1992672,,1987840,,,,,,,,,,,,
1592771009500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771010000,,1992288,,,,,,,,,,,,,,,,,,,,,1988576,,,1994720,,,1993472,,1990752,,,,,,,,,,,,,1997280,,,,,,
1592771010500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771011000,,,1948896,1992416,1992992,,2003680,,,1948320,,,1947840,1945152,1988992,,1998400,1961312,,1990112,1948960,1947840,,,1948480,,,,,1992320,,,1949120,1964096,,,1983232,,,,,1947680,1993920,,,1964480,1946400,1988224,1992416,1946816
1592771011500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771012000,2001920,,,,,1994624,,,,,,,,,,,,,2000128,,,,,,,,,,,,,,,,,,,,1993184,,,,,,,,,,,
1592771012500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771013000,,,,,,,,,1973824,,,1980512,,,,,,,,,,,,,,,,1994240,,,,,,,,,,,,2001728,1980160,,,,1974624,,,,,
1592771013500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771014000,,,,,,,,1993216,,,,,,,,1978336,,,,,,,,1968992,,,1994976,,,,,1953024,,,,,,1966048,,,,,,,,,,,,
1592771014500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771015000,,,,,,,,,,,1969760,,,,,,,,,,,,,,,,,,1980992,,1978208,,,,1980704,1980512,,,,,,,,,,,,,,
1592771015500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771016000,,1973056,2005664,1981248,1977856,,1990688,,,2003936,,,2002880,2004160,1971744,,1985760,,,1995744,2007552,2004384,1969344,,2004384,1978880,,,,1975264,,,2004384,,,,1964672,,,,,2004384,1972448,1983136,,1958304,2002880,1983744,1983328,2004384
1592771016500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771017000,1997088,,,,,1983712,,,,,,,,,,,,1973312,1986912,,,,,,,,,,,,,,,1976608,,,,,1987648,,,,,,,,,,,
1592771017500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771018000,,,,,,,,,1961088,,,1975872,,,,,,,,,,,,,,,,1985504,,,,,,,,,,,,1984512,1965024,,,,,,,,,
1592771018500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771019000,,,,,,,,1979232,,,,,,,,,,,,,,,,1961312,,,1978752,,,,,1937856,,,,,,1963360,,,,,,,1961184,,,,,
1592771019500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771020000,,,,,,,,,,,1990400,,,,,1965056,,,,,,,,,,,,,1969056,,1963712,,,,1992224,1985568,,,,,,,,,,,,,,
1592771020500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771021000,,1996160,1997184,1975840,1964416,,1981728,,,1996544,,,1996704,1996544,1965760,,,,,1981440,1997824,1996704,1990560,,1996544,1965440,,,,1959200,,,,,,,1961280,,,,,1996480,1978432,1987616,,1948960,1995424,1969664,1990528,1996704
1592771021500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771022000,1986688,,,,,1990208,,,,,,,,,,,1977024,1985024,1977728,,,,,,,,,,,,,,1995840,1993408,,,,,1971424,,,,,,,,,,,
1592771022500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771023000,,,,,,,,,1948288,,,2003552,,,,,,,,,,,,,,,,1975904,,,,,,,,,,,,1971072,1951584,,,,,,,,,
1592771023500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771024000,,,,,,,,1964512,,,,,,,,,,,,,,,,1952192,,,1965312,,,,,1923776,,,,,,,,,,,,,1945184,,,,,
1592771024500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771025000,,,,,,,,,,,1974240,,,,,1989376,,,,,,,,,,,,,,,1950272,,,,1979424,1972128,,1951200,,,,,,,,,,,,
1592771025500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771026000,,1987200,,1962400,1948896,,,,,1986944,,,1989024,1986240,1951680,,,,,1968640,1991360,1988864,1977120,,1985440,1985920,,,1955616,1944384,,,,,,,1945760,,,,,1989024,1964352,1973536,,2006080,1986944,1956224,1982240,1987232
1592771026500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771027000,1976512,,1987424,,,1974944,1968544,,,,,,,,,,1990944,1972160,1961056,,,,,,,,,,,,,,1986720,1983968,,,,,,,,,,,,,,,,
1592771027500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771028000,,,,,,,,,,,,1999712,,,,,,,,,,,,,,,,1966304,,,,,,,,,,,1962464,,,,,,,,,,,
1592771028500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771029000,,,,,,,,,1934848,,,,,,,,,,,,,,,1944448,,,1951232,,,,,1911232,,,,,,,,1956992,1937504,,,,1986144,,,,,
1592771029500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771030000,,,,,,,,1951072,,,1960160,,,,,1975296,,,,,,,,,,,,,,,,,,,1964064,1958048,,1991520,,,,,,,,,,,,
1592771030500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771031000,,1977760,,1948960,,,,,,,,,1981344,,1936320,,,,,1952640,1981920,1980544,1961760,,1980064,1971200,,,1985696,,1937472,,,,,,,,,,,1979840,1949632,1958816,,1998464,1981120,1943424,1971776,1978624
1592771031500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771032000,1961984,,1981984,,1934272,1961024,1962528,,,1979840,,,,1980704,,,1981696,1962944,1951680,,,,,,,,,,,1931744,,,1981344,1967168,,,1933760,,,,,,,,,,,,,
1592771032500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771033000,,,,,,,,,,,,1995872,,,,,,,,,,,,,,,,,,,,,,,,,,,1994944,,,,,,,,,,,
1592771033500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771034000,,,,,,,,,,,,,,,,,,,,,,,,1995808,,,1936768,1956000,,,,,,,,,,,,1993472,1990624,,,,1973344,,,,,
1592771034500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771035000,,,,,,,,1992032,,,1947360,,,,,1963136,,,,,,,,,,,,,,,,1980096,,,1951904,1943968,,1978080,,,,,,,,,,,,
1592771035500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771036000,,1968640,,1935520,,,,,1998528,,,,1973024,,,,,,,1941120,,,1950240,,,1956480,,,1971616,,1989952,,,,,,,,,,,,1936192,1946656,,1990304,,,1963456,
1592771036500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771037000,1951744,,1973504,,1923456,1948032,1998976,,,1973024,,,,1972800,1922880,,1972544,1953824,1942720,,1974944,1973664,,,1973664,,,,,1918304,,,1973664,1958112,,,1919680,,,,,1973664,,,,,1972384,1929760,,1971520
1592771037500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771038000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985984,,,,,,,,,,,
1592771038500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771039000,,,,,,,,,,,,1992032,,,,,,,,,,,,1987968,,,1990912,1948384,,,,,,,,,,,,1976832,1975520,,,,1958240,,,,,
1592771039500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771040000,,,,,,,,1978592,,,1932640,,,,,1947168,,,,,,,,,,,,,,,,1978400,,,1936320,1930304,,1963392,,,,,,,,,,,,
1592771040500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771041000,,1991456,,,,,,,1985632,,,,,,,,,,,1923072,,,1932832,,,1939712,,,1955648,,1974624,,,,,,,,,,,,1921312,1929568,,,,,1951776,
1592771041500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771042000,,,1964384,1918080,1990912,,1988544,,,1961184,,,1962464,1961984,1996192,,1962624,1991296,,,1963744,1962400,,,1961344,,,,,,,,1962976,1950432,,,1993280,,,,,1962400,,,,1977696,1962400,1995712,,1958784
1592771042500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771043000,1943200,,,,,1933952,,,,,,,,,,,,,1933184,,,,,,,,,,,,,,,,,,,,1976224,,,,,,,,,,,
1592771043500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771044000,,,,,,,,,,,,1986208,,,,,,,,,,,,1981152,,,,1989600,,1994720,,,,,,,,,,1963168,1988096,,,,1985728,,,,,
1592771044500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771045000,,,,,,,,1963648,,,1984704,,,,,1992320,,,,,,,,,,,1977280,,,,,1964960,,,1994592,1990080,,1991968,,,,,,,,,,,,
1592771045500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771046000,,1981920,,,,,,,1991168,,,,,,,,,,,,,,1992288,,,1990848,,,1994912,,1990848,,,,,,,,,,,,,,,,,,,
1592771046500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771047000,,,1958944,1991424,1989600,,2004096,,,1957024,,,1956384,1955520,1989696,,1993088,,,1991264,1958944,1956864,,,1955744,,,,,,,,1955520,1982432,,,1986912,,,,,1955744,1986912,1996832,,1973664,1955520,1998240,1945344,1954240
1592771047500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771048000,1995104,,,,,2000640,,,,,,,,,,,,1979584,1994688,,,,,,,,,,,,,,,,,,,,1994976,,,,,,,,,,,
1592771048500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771049000,,,,,,,,,,,,1983936,,,,,,,,,,,,,,,,1994080,,1993408,,,,,,,,,,1995808,1974016,,,,1972928,,,,,
1592771049500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771050000,,,,,,,,1992352,,,,,,,,,,,,,,,,1971872,,,1990592,,,,,1946304,,,,,,1976608,,,,,,,,,,,,
1592771050500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771051000,,,,,,,,,1991200,,1969984,,,,,1979584,,,,,,,,,,,,,1979968,,1978048,,,,1979232,1975360,,,,,,,,,,,,,,
1592771051500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771052000,,1980800,1951264,1988224,1975712,,1990560,,,1949344,,,1947776,1949344,1976256,,,,,1995104,,1947776,1979488,,1948064,1977408,,,,,,,1949344,,,,1973472,,,,,,1974816,1981888,,1965984,1946496,1971168,2003552,1946144
1592771052500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771053000,1993568,,,,,1941408,,,,,,,,,,,1997824,1983616,1983808,,,,,,,,,,,,,,,1979616,,,,,1992736,,,,,,,,,,,
1592771053500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771054000,,,,,,,,,,,,1973504,,,,,,,,,1974528,,,,,,,1992992,,1980992,,,,,,,,,,1980896,1968256,1974784,,,,,,,,
1592771054500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771055000,,,,,,,,1975392,,,,,,,,,,,,,,,,1968032,,,1973952,,,,,1945984,,,,,,,,,,,,,1963584,,,,,
1592771055500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771056000,,,,,,,,,1987616,,1957056,,,,,1988960,,,,,,,,,,,,,,,1967744,,,,1967008,1963264,,1966816,,,,,,,,,,,,
1592771056500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771057000,,1982688,2002784,1967648,1965472,,1988096,,,1997728,,,1998816,1997728,1968192,,,,,1968192,,2000736,1965952,,1997728,1963680,,,1970816,,,,1998816,,,,1964992,,,,,,1959424,1969440,,,1997728,1968992,1985920,1995712
1592771057500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771058000,1988736,,,,,1995168,,,,,,,,,,,1970752,1978208,1987616,,,,,,,,,,,,,,,1980736,,,,,1988032,,,,,,,,,,,
1592771058500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771059000,,,,,,,,,,,,2007552,,,,,,,,,1975168,,,,,,,1988544,,1969024,,,,,,,,,,1977440,1964800,1975424,,,,,,,,
1592771059500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771060000,,,,,,,,1972864,,,,,,,,,,,,,,,,1957920,,,1955840,,,,,1933536,,,,,,,,,,,,,1963104,,,,,
1592771060500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771061000,,,,,,,,,,,1953216,,,,,1965152,,,,,,,,,,,,,,,,,,,1967520,1963392,,1962976,,,,,,,,,,,,
1592771061500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771062000,,1978208,,,,,,,1980992,,,,1997568,,,,,,,1965792,,1996896,1965792,,,1967776,,,1966656,,1962080,,,,,,,,,,,,1956704,1967968,,,1994752,,1985184,
1592771062500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771063000,1983328,,1998016,1968512,1964768,1986592,1984736,,,1994752,,,,1994976,1964576,,1961568,1974656,1982912,,,,,,1994976,,,,,,,,1996256,1976928,,,1963456,,,,,,,,,,,1960256,,1993696
1592771063500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771064000,,,,,,,,,,,,2002912,,,,,,,,,2003936,,,,,,,1983840,,1980544,,,,,,,,,1983328,,,2003552,,,,1978944,,,,
1592771064500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771065000,,,,,,,,,,,,,,,,,,,,,,,,1950016,,,1946720,,,,,,,,,,,,,1969344,1956480,,,,1953920,,,,,
1592771065500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771066000,,,,,,,,1964576,,,1944832,,,,,1954912,,,,,,,,,,,,,,,,1925088,,,1958720,1953952,,1954016,,,,,,,,,,,,
1592771066500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771067000,,1973152,1988512,1958336,,,,,1975392,1987296,,,1987680,1985792,1955616,,,,,1957056,,1987232,1957536,,1985952,1957376,,,1959040,,1953248,,,,,,,,,,,,1946336,1958784,,,1985952,1951744,1982048,1985856
1592771067500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771068000,1979936,,,,1954528,1979840,1980480,,,,,,,,,,1975936,1969504,1978656,,,,,,,,,,,,,,1986656,1972256,,,1952512,,,,,,,,,,,,,
1592771068500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771069000,,,,,,,,,,,,1999296,,,,,,,,,1999680,,,,,,,,,,,,,,,,,,1977792,,,1999296,,,,1974464,,,,
1592771069500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771070000,,,,,,,,,,,,,,,,,,,,,,,,,,,1940064,1979584,,1974944,,,,,,,,,,1959392,1946688,,,,1945856,,,,,
1592771070500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771071000,,,,,,,,1955904,,,1935168,,,,,1947680,,,,,,,,,,,,,,,,1978464,,,1949408,1945280,,1945504,,,,,,,,,,,,
1592771071500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771072000,,1968672,,,,,,,1971232,,,,1981344,,,,,,,,,1980064,1948544,1996960,,1947776,,,1950528,,1944256,,,,,,,,,,,,1936256,1950336,,,,,,
1592771072500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771073000,1975232,,1953920,1950464,1947296,1965952,1990176,,,1955584,,,,1941888,1947264,,1960736,1963520,,1947264,,,,,1940832,,,,,,,,1980128,1967616,,,1945984,,,,,,,,,,1980064,1941376,1978016,1948672
1592771073500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771074000,,,,,,,,,,,,1970272,,,,,,,1972448,,1974848,,,,,,,,,,,,,,,,,,1972384,,,1995232,,,,1989696,,,,
1592771074500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771075000,,,,,,,,,,,,,,,,,,,,,,,,,,,1985280,1974240,,1970944,,,,,,,,,,1951008,1937344,,,,1934528,,,,,
1592771075500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771076000,,,,,,,,1967584,,,1923872,,,,,1934016,,,,,,,,,,,,,,,,1967872,,,1939680,1932608,,1947040,,,,,,,,,,,,
1592771076500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771077000,,1995072,,,,,,,1998912,,,,1972384,,,,,,,,,1972384,1938560,1980768,,1936608,,,1939520,,1933408,,,,,,,,,,,,1925216,1939488,,,,,,
1592771077500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771078000,,,1988768,1939456,1937152,,1980576,,,1995392,,,,1990912,1937920,,1950528,1991904,,1937920,,,,,1998720,,,,,,,,1966656,1994656,,,1935200,,,,,,,,,,1970944,1995904,1970944,1999232
1592771078500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771079000,1969248,,,,,1956992,,,,,,,,,,,,,1967808,,,,,,,,,,,,,,,,,,,,1969088,,,1991392,,,,1980704,,,,
1592771079500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771080000,,,,,,,,,,,,2001216,,,,,,,,,1966016,,,,,,,1969600,,1966304,,,,,,,,,,1940544,1992768,,,,1991776,,,,,
1592771080500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771081000,,,,,,,,1952448,,,,,,,,1984928,,,,,,,,,,,1970656,,,,,1957504,,,,,,1981952,,,,,,,,,,,,
1592771081500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771082000,,,,,,,,,1993088,,1979232,,,,,,,,,,,,,1972416,,,,,1994464,,1989696,,,,1993728,1988736,,,,,,,,,,,,,,
1592771082500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771083000,,1990592,1975328,1993280,1991936,,1998432,,,1981728,,,1964704,1978336,1992064,,1989248,,,1991904,,1963840,1992064,,1980224,1992096,,,,,,,1951936,,,,1989440,,,,,,1980160,1994496,,,1963200,1986304,2003136,1981504
1592771083500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771084000,1997632,,,,,1946528,,,,,,,,,,,,1987424,1995488,,,,,,,,,,,,,,,1990176,,,,,1996128,,,,,,,,,,,
1592771084500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771085000,,,,,,,,,,,,1988256,,,,,,,,,1992672,,,,,,,1997280,,1992640,,,,,,,,,,1997280,1982368,1988192,,,1982176,1971104,,,,
1592771085500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771086000,,,,,,,,1983552,,,,,,,,,,,,,,,,,,,1978976,,,,,1947296,,,,,,1965152,,,,,,,,,,,,
1592771086500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771087000,,,,,,,,,1989312,,1968224,,,,,1970848,,,,,,,,,,,,,1985312,,1980096,,,,1985440,1979840,,,,,,,,,,,,,,
1592771087500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771088000,,1985952,,1985664,,,,,,,,,1957024,,,,,,,1983104,,1958080,1983744,1963008,,1982528,,,,,,,,,,,,,,,,,1969792,1985056,,,1956160,1977824,1995712,
1592771088500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771089000,1992512,,1961888,,1983168,1939072,1986464,,,1967264,,,,1963872,1983584,,2000544,1983392,1991008,,,,,,1967840,,,,,,,,1939776,1985920,,,1981664,,1991008,,,,,,,,,,,1968320
1592771089500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771090000,,,,,,,,,,,,1978656,,,,,,,,,1983712,,,,,,,1992160,,1989984,,,,,,,,,,1987712,1974208,1984192,,,,1990880,,,,
1592771090500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771091000,,,,,,,,1971840,,,,,,,,,,,,,,,,,,,1966016,,,,,1936768,,,,,,,,,,,,,1972736,,,,,
1592771091500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771092000,,,,,,,,,1984416,,1956800,,,,,1987936,,,,,,,,,,,,,,,1969856,,,,1977344,1970400,,1954880,,,,,,,,,,,,
1592771092500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771093000,,1981216,1947168,1975424,1973632,,,,,1995840,,,1948064,1990304,1973504,,,,,1973504,,1949760,1972384,1990912,1990048,1973344,,,1974432,,,,,,,,1972064,,,,,,1959680,1975040,,,1947424,1968384,1989952,1992192
1592771093500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771094000,1986912,,,,,1991936,1977312,,,,,,,,,,1987584,1978912,1986112,,,,,,,,,,,,,,2000192,1981440,,,,,,,,,,,,,,,,
1592771094500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771095000,,,,,,,,,,,,1970784,,,,,,,,,1975648,,,,,,,1988544,,1985728,,,,,,,,,1987392,,,1980736,,,,1982432,,,,
1592771095500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771096000,,,,,,,,,,,,,,,,,,,,,,,,,,,1951296,,,,,1927776,,,,,,,,1978048,1965888,,,,1963776,,,,,
1592771096500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771097000,,,,,,,,1945216,,,1946912,,,,,1971968,,,,,,,,,,,,,,,,,,,1967584,1960640,,1985600,,,,,,,,,,,,
1592771097500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771098000,,1981120,,1965216,,,,,1979936,,,,2003040,,,,,,,1964160,,2004864,1963744,1976256,1973760,1963808,,,1965952,,1962016,,,,,,,,,,,,1949248,1966336,,,2001600,1954176,1984832,1976320
1592771098500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771099000,1983616,,1983872,,1963744,1970432,1959680,,,1981792,,,,1975712,1963296,,1978240,1975808,1980768,,,,,,,,,,,,,,1983392,1977248,,,1961536,,,,,,,,,,,,,
1592771099500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981184,,,1973280,,,,1971904,,,,
1592771100500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771101000,,,,,,,,,,,,1989824,,,,,,,,,1995104,,,,,,,1983200,,1980384,,,,,,,,,,1961728,1966336,,,,,,,,,
1592771101500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771102000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987616,,,,,
1592771102500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771103000,,,,,,,,1939104,,,,,,,,,,,,,,,,,,,1955712,,,,,1959456,,,,,,,,,,,,,,,,,,
1592771103500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771104000,,,,,,,,,,,,,,,,1946784,,,,,,,,,,,,,,,,,,,,,,1956896,,,,,,,,,,,,
1592771104500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592771105000,,,,,,,,,,,1936736,,,,,,,,,,,,,,,,,,,,,,,,1947424,1954240,,,,,,,,,,,,,,
