"Time","uptime.mean {id: 172.22.0.11}","uptime.mean {id: 172.22.0.12}","uptime.mean {id: 172.22.0.13}","uptime.mean {id: 172.22.0.14}","uptime.mean {id: 172.22.0.15}","uptime.mean {id: 172.22.0.16}","uptime.mean {id: 172.22.0.17}","uptime.mean {id: 172.22.0.18}","uptime.mean {id: 172.22.0.19}","uptime.mean {id: 172.22.0.20}","uptime.mean {id: 172.22.0.21}","uptime.mean {id: 172.22.0.22}","uptime.mean {id: 172.22.0.23}","uptime.mean {id: 172.22.0.24}","uptime.mean {id: 172.22.0.25}","uptime.mean {id: 172.22.0.26}","uptime.mean {id: 172.22.0.27}","uptime.mean {id: 172.22.0.28}","uptime.mean {id: 172.22.0.29}","uptime.mean {id: 172.22.0.30}","uptime.mean {id: 172.22.0.31}","uptime.mean {id: 172.22.0.32}","uptime.mean {id: 172.22.0.33}","uptime.mean {id: 172.22.0.34}","uptime.mean {id: 172.22.0.35}","uptime.mean {id: 172.22.0.36}","uptime.mean {id: 172.22.0.37}","uptime.mean {id: 172.22.0.38}","uptime.mean {id: 172.22.0.39}","uptime.mean {id: 172.22.0.40}","uptime.mean {id: 172.22.0.41}","uptime.mean {id: 172.22.0.42}","uptime.mean {id: 172.22.0.43}","uptime.mean {id: 172.22.0.44}","uptime.mean {id: 172.22.0.45}","uptime.mean {id: 172.22.0.46}","uptime.mean {id: 172.22.0.47}","uptime.mean {id: 172.22.0.48}","uptime.mean {id: 172.22.0.49}","uptime.mean {id: 172.22.0.50}","uptime.mean {id: 172.22.0.51}","uptime.mean {id: 172.22.0.52}","uptime.mean {id: 172.22.0.53}","uptime.mean {id: 172.22.0.54}","uptime.mean {id: 172.22.0.55}","uptime.mean {id: 172.22.0.56}","uptime.mean {id: 172.22.0.57}","uptime.mean {id: 172.22.0.58}","uptime.mean {id: 172.22.0.59}","uptime.mean {id: 172.22.0.60}"
1593037041500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037042000,,,,,,,,,,,15667,,,,,,,,,,,,14840,,,14676,,,,,14583,,,,,,,,,,,,,,,,,,,
1593037042500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037043000,,,21947,21254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037043500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037044000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14855,,,,,,,,,,,,,,,,,,,,,
1593037044500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037045000,,,,,,,,20287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14748,,,,14926,15112,
1593037045500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037046000,,,,,,,,,,,,,,,,,16218,,,,,,,,,,14430,,,,,,,,,15173,,15189,,,,,,,,,,,,
1593037046500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037047000,,,,,,,,,,,,,,,,,,,,,,,,,,,,15041,,,,,,,,,,,,,,,,,,,,,,
1593037047500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037048000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16252,,,17261,,,,,,,,,,,,,,,,,
1593037048500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037049000,,,,,,,,,,,,,17637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037049500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037050000,25462,24442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16629,,,,,,,,
1593037050500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037051000,,,,,,,,,,,,,,,20052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037051500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037052000,,,,,,,,,19913,20275,,,,16625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16989,,,,,,,
1593037052500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037053000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17391,,17213,,,17324,17433,,,,,,,,,
1593037053500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037054000,,,,,25228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17330,,,,,,,,,,,,17277,,,,
1593037054500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037055000,,,,,,,,,,,,,,,,,,,19645,19789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037055500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037056000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037056500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037057000,,,,,,,,,,,,,,,,,,,,,,,,,,1429,,,,,,,,,,,,,,,,,,,,,,,,
1593037057500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037058000,,,,,,,,,,,2069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488,,,,,,,31181
1593037058500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037059000,,,,,,,4311,,4685,4946,,,,,,,,,,,,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037059500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037060000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2118,,,,,,,,,
1593037060500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037061000,,,,7911,,,,,,,,,,,,,2206,,,,,,,,,,,,1444,,,,,,,,1904,,,,,,,,,,,,,
1593037061500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037062000,,,,,9976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037062500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037063000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037063500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037064000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805,,,,,,,,
1593037064500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037065000,,,,,,10353,,,,,,,,,,,,,,,4749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037065500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037066000,,,10087,,,,,,,,,,,,,4580,,,5071,,,,4616,,,,,,,,,4914,,,,,,,,,,,,,,,,,,
1593037066500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037067000,,,,,,,,,,,,4845,,,,,,,,5513,,,,,,,,3075,,,,,,,,,,,,3872,,,,,,,,,,
1593037067500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037068000,,,,,,,,10013,,,,,,,,,,,,,,,,,,,,,,3954,,,,,3365,,,,,,,,,4581,,,,,,
1593037068500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037069000,,,,,,,,,,,,,,,,,,,,,,,,,,,3426,,,,,,,,,4848,,5034,,,,,,,,,,4620,4855,
1593037069500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037070000,,,,,,,,,,,,,,4430,,,,,,,,,,,4456,,,,,,,,7014,4468,,,,,,,,,,,,,,,,
1593037070500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037071000,15280,13064,,,,,,,,,,,,,9741,,,,,,,,,6231,,,,,,,,,,,,,,,,,,,6690,,5316,5334,,,,
1593037071500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037072000,,,,,,,,,10202,10232,,,,,,,,,,,,,,,,,,,,,,,,,,,7088,,,,7355,,,,,,,,,
1593037072500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037073000,,,,,15246,,,,,,8976,,9136,,,,,10072,,,,,,,,7666,,,,,7890,,,,,,,,6198,,,,,,,,5854,,,5923
1593037073500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037074000,,,,,,15605,11039,,,,,,,,,,8470,,,,9960,7649,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037074500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037075000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037075500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037076000,,,,14840,,,,,,,,,,,,9779,,,10322,,,,9839,,,,,,,,,10124,,,,,,,,,,,,,,,,,,
1593037076500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037077000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037077500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037078000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037078500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037079000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037079500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037080000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037080500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037081000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037081500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037082000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037082500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037083000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037083500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037084000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037084500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037085000,,,,,,36593,,,,,,,,,,,,,31366,,30774,,30700,,,,,,,,,31019,,,,,,,,,,,,,,,,,,
1593037085500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037086000,,,,,,,,36177,,,,,,29554,33810,,,,,,,,,30374,29781,,,,,,,,,,,,,,,30121,,,,,,,,,,
1593037086500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037087000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30886,29606,,,,,
1593037087500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037088000,,38576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30257,,30941,,31133,,,,,,,,,29735,,,
1593037088500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037089000,41514,,,,,,,,,,,,,,,32682,,,,,,,,,,,,,,,,,33134,,,,,,30715,,,,,,,,,31703,,29901
1593037089500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037090000,,,,38553,,,35530,,,36410,33855,,34379,,,,,34377,,,,32157,,,,32754,,,,32230,,,,,,,,,,,,,,,,31523,,,,
1593037090500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037091000,,,,,,,,,,,,,,,,,33419,,,,,,,,,,,,,,32992,,,,,,33190,,,,33509,,,,,,,,,
1593037091500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037092000,,,,,41199,,,,,,,34589,,,,,,,,35231,,,,,,,,,,,,,,,,,,,,,,,33908,,,,,,34028,
1593037092500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037093000,,,41072,,,41765,,,,,,,,,,,,,36531,,35951,,35876,,,,33127,33553,33425,,,36197,,,32909,,,,,,,33986,,,,,,,,
1593037093500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037094000,,,,,,,,41359,38399,,,,,,39008,,,,,,,,,,,,,,,,,,,,,36167,,36306,,35361,,,,36070,,,,,,
1593037094500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037095000,46692,,,,,,,,,,,,,35947,,37847,,,,,,,,36361,35929,,,,,,,,38304,36359,,,,,,,,,,,35903,,35457,,,
1593037095500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037096000,,45023,,,,,,,,41660,,,,,,,,40302,,,,,,,,,,,,,,,,,,,,,36319,,,,,,,,,37318,,35413
1593037096500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037097000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38374,,,,,,,,,,,,,,,,,,,
1593037097500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037098000,,,,44567,46363,,,,,,,,40282,,,,,,,,,38067,,,,,,,,38146,,,,,,,38360,,,,38803,,,,,37584,,,,
1593037098500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037099000,,,,,,,41559,,,,39773,,,,,,39220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037099500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037100000,,,,,,,,,,,,,,,,,,,,40972,41127,,,,,,,,,,,,,,,,,,,,,,39520,,,,,,39576,
1593037100500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037101000,,,46958,,,46956,,,43580,,,40572,,,,,,,41697,,,,41043,,,40723,38861,39333,39260,,,41371,,,38616,,,,,,,39722,,,,,,,,
1593037101500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037102000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40537,,,,,,,,,,
1593037102500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037103000,,,,,,,,,,,,,,,44175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037103500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037104000,,,,,,,,46706,,,,,,,,,,,,,,,,,,,,,,,,,,,,41423,,41597,,,,,,41396,,,,,,
1593037104500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037105000,3063,,,,,,,,,,,,,,,43013,,,,,,,,,,,,,,,,,43486,,,,,,,,,,,,,,,,,
1593037105500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037106000,,800,,,,,,,,46897,,,,42255,,,,,,,,,,43196,42357,,,,,,,,,42459,,,,,42355,,,,,,41539,,,,,40744
1593037106500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037107000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43536,,,,44063,,,,,,42150,,,
1593037107500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037108000,,,,,2508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43797,,
1593037108500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037109000,,,,,,,,,,,45675,,,,,,,,,,,,,,,,,,,44261,44048,,,,,,,,,,,,,,,43456,,,,
1593037109500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037110000,,,,185,,3002,47586,,,,,,,,,,,46814,,,46305,44113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037110500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037111000,,,,,,,,,,,,,46743,,,,45532,,46865,47200,,,46206,,,,,,,,,46535,,,,,,,,,,,,,,,,,,
1593037111500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037112000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44343,,,,,,,,,,,,,,,
1593037112500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037113000,,,,,,,,,48746,,,,,,273,,,,,,,,,,,46152,44750,44945,45321,,,,,,,,,,,45704,,45722,45816,,,,,,,
1593037113500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037114000,,,2705,,,,,2849,,,,46962,,,,,,,,,,,,,,,,,,,,,,,,46683,,46765,,,,,,46573,,,,,,
1593037114500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037115000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037115500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037116000,,,,,,18570,,,,,,,,,,,,,,,12804,,,,,,,,,,,,,,,,,,,,,,,,8698,,,,,7492
1593037116500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037117000,,,,,,,,,,,,,,,,,,,,,,,,10228,,,,,,,,,,9275,,,,,,,,,,,,,,,,
1593037117500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037118000,,,,,,,,,,,,,,,,,,,13317,,,,12658,,,,,,,,,,,,,,,,,,,,,,,,,11031,,
1593037118500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037119000,,,,,,,,,15119,,,,,9679,15849,,,,,,,,,,,,,,,,,13148,,,,,,,,12052,,,,,,,,,,
1593037119500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037120000,,19411,,17682,,,14515,18474,,,,,,,,,,,,,,,,,10531,,,,,11593,11693,,,,,,,13151,10237,,,,,,,10463,9753,,,
1593037120500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037121000,,,,,,,,,,,,,13874,,,,12702,14439,,,,,,,,,,,,,,,15165,,,13082,,,,,,12019,,12968,,,,,,
1593037121500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037122000,,,,,,,,,,,,,,,,14728,,,,13751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037122500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037123000,,,,,,,,,,,,,,,,,,,,,,12282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037123500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037124000,23805,,,,,,,,,,,,,,,,,,,,,,,,,,11984,,,,,,,,11923,,,,,,,,14080,,,,,,,
1593037124500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037125000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037125500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037126000,,,,,,,,,,,,13873,,,,,,,,,,,,,,14151,,12584,,,,,,,,,,,,,,,,,,,,,14313,
1593037126500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037127000,,,20686,,,,,,,18731,,,,,,,,,,,,,,,,,,,13206,,,,,,,,,,,,,,,,,,,,,
1593037127500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037128000,,,,,23226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15263,,,,,,,,,,,,,
1593037128500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037129000,,,,,,23793,,,,,,,,,,,,,,,17999,,,,,,,,,,,,,,,,,,,,15915,,,,14043,,,,,
1593037129500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037130000,,,,,,,,,,,,,,,,,,,18495,,,,17837,,,,,,,,,,,,,,,,,,,,,,,,,,,13309
1593037130500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037131000,,,,,,,,,20393,,,,,,21099,,,,,,,,,,,,,,,,,18474,,,,,,,,17341,,,,,,,,,,
1593037131500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037132000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037132500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037133000,,,,,,,,23644,,,,,,15508,,,,,,,,,,16386,16343,,,,,,,,,15546,,,,,,,,,,,,,15395,17426,,
1593037133500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037134000,,,,,,,,,,,17751,,,,,,,,,,,,,,,,,,,,,,,,,18245,,18322,,,,,,18140,,,,,,
1593037134500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037135000,,25202,,23513,,,20270,,,,,,,,,19905,,,,,,,,,,,,,,17304,17505,,20334,,,,,,16265,,,,,,,16117,,,,
1593037135500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037136000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037136500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037137000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037137500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037138000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037138500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037139000,,,,,,,,,,,,,,,,,,,,,4658,,,,,,,,,,,,,,,,,,,,,,1884,,,,,,,
1593037139500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037140000,,,,,,10441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29717,,,,,,,,,,,,,,,
1593037140500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037141000,,,,,,,,,,,,,,,,,,,5202,,,779,4633,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037141500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037142000,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174,,,,,,,,,,,,,,,,,,,,,,
1593037142500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037143000,,,,,,,,,7301,,,,,,7892,,,,,,,,,,,,,,1069,,,5289,,,,,,,,4101,,,,,,,,,3007,
1593037143500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037144000,,,,,,,,10044,,,,,,,,,,,,,,,,,,,1538,,,,,,,,,,,5006,,,,,,4748,,,,,,
1593037144500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037145000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7034,,,4791,,,,,,,,,,,,,,
1593037145500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037146000,,,,,,,,,,,,3826,,,,6520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037146500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037147000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037147500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037148000,,,,,,,,,,,,,,,,,,6249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037148500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037149000,15709,,10959,,,,,,,,,,,,,,4309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037149500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593037150000,,,,,,,,,,10435,,,,,,,,,,,,,,,,,,,,,,,,3806,,,,,,,,,,,3283,,,5267,,
1593037150500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
